login; location; place; followers; contributions; stars; user_stars; language
histonemark;Center for Genomic Regulation CRG Barcelona;Barcelona;3;23;0;3;R
Sandrami;Barcelona;Barcelona;1;23;2;2;HTML
virgiligarcia;Barcelona;Barcelona;3;23;0;31;PHP
alextarrago;Barcelona;Barcelona;17;23;248;6;Objective-C
fcojgodoy;Barcelona;Barcelona;0;23;0;21;JavaScript
rboldu;Barcelona;Barcelona;1;23;0;0;C
jlcampana;Barcelona (Andalucía Norte);Barcelona;20;23;1;363;JavaScript
diegobarna;Barcelona;Barcelona;0;23;0;0;CoffeeScript
memaker;Barcelona;Barcelona;0;22;2;3;Ruby
eparreno;Girona;Gerona;55;22;147;91;Ruby
teknopaul;barcelona;Barcelona;8;22;61;26;JavaScript
LianaN;Spain (Barcelona);Barcelona;0;22;0;0;Python and R
javsaura;Barcelona;Barcelona;0;22;0;0;JavaScript
axeltaylor;Barcelona;Barcelona;4;22;0;24;JavaScript
alvarocmh;Barcelona;Barcelona;1;22;0;0;CSS
ignasi35;Barcelona;Barcelona;27;22;11;28;Java
jviladoms;Barcelona;Barcelona;1;22;1;0;Java
xeviknal;Barcelona;Barcelona;16;22;8;115;Ruby
onedesert;Barcelona;Barcelona;2;22;0;5;JavaScript
seaniechaos;Barcelona;Barcelona;8;22;0;0;Ruby
osagarra;Barcelona;Barcelona;5;22;4;0;C
itsraikey;Barcelona;Barcelona;1;22;0;3;
juanchaur;Barcelona;Barcelona;4;22;2;0;JavaScript
Dieckhoff;Barcelona;Barcelona;10;22;2;3;JavaScript
CarlosCarrera;Barcelona;Barcelona;0;22;0;8;Objective-C
VashMKS;Barcelona;Barcelona;1;22;0;0;
ittenes;Barcelona;Barcelona;0;22;0;0;Python
jxprat;Barcelona;Barcelona;0;22;0;0;Python
quanticbyte;LA Bisbal d'Emporda Girona;Gerona;0;22;0;0;JavaScript and CSS
maurovc;Barcelona, Spain;Barcelona;4;21;26;1;Objective-C
cunyat;Catalonia;Catalunya;0;21;1;0;PHP
jarandaf;Barcelona, Spain;Barcelona;17;21;2;230;CSS
amorshanty;Barcelona - España;Barcelona;6;21;0;0;JavaScript
Djhacker18;Barcelona, Spain;Barcelona;0;21;0;0;Python
jordihdz;Cerdanyola (Barcelona), SPAIN;Barcelona;0;21;0;2;Perl
lhew;Barcelona;Barcelona;8;21;1;1;JavaScript
GerardGarcia;Barcelona;Barcelona;0;21;1;0;C
jaume-pinyol;Barcelona;Barcelona;9;21;1;1;Java
juanmaorta;Barcelona, Spain;Barcelona;4;21;9;59;JavaScript
zareone;Barcelona;Barcelona;13;21;1;514;Go
sekhansen;Barcelona and London;Barcelona;12;21;11;0;Python
mhjabreel;Spain, Tarragona;Tarragona;3;21;2;5;Java
xavi19;Catalunya;Catalunya;1;21;0;0;Java
ptmonline;Barcelona;Barcelona;1;21;0;0;JavaScript
tesnick;Barcelona;Barcelona;0;21;0;8;Java and Shell
rusabe;Barcelona;Barcelona;0;21;0;2;CSS
jbozanowski;Barcelona, Spain;Barcelona;4;21;0;61;Python
solomonvimal;Barcelona;Barcelona;7;21;2;26;Python
salvarubiomartinez;Barcelona, Spain;Barcelona;0;21;0;0;CSS
jortilles;Barcelona, spain;Barcelona;0;21;2;3;Java
varas;Barcelona, Spain;Barcelona;10;21;8;362;PHP
ureesoriano;Barcelona;Barcelona;3;21;0;0;Perl
bicherele;Barcelona, Spain;Barcelona;24;21;102;1.8k;CSS
miqmago;Barcelona;Barcelona;1;21;0;10;JavaScript
guiem;Barcelona;Barcelona;1;21;1;6;Python
smoya;Barcelona;Barcelona;21;21;31;123;PHP
jairovadillo;Barcelona;Barcelona;1;21;0;4;CSS
exocuted;Rubi, Barcelona;Barcelona;5;21;0;22;CSS
srbarrios;Barcelona;Barcelona;0;21;0;0;CSS
javicarrillo;Barcelona;Barcelona;1;21;0;0;CSS
duhow;Barcelona;Barcelona;1;21;0;2;Batchfile
jzoppi;Barcelona;Barcelona;0;20;0;0;Shell
marcalj;Montseny, Barcelona;Barcelona;11;20;0;33;Go
JSgarri;Barcelona;Barcelona;4;20;0;1;Arduino
qmolla;Barcelona;Barcelona;0;20;0;0;Java
aaronroman;Barcelona;Barcelona;4;20;1;11;PHP
marsty5;London & Barcelona;Barcelona;17;20;3;17;CSS
jpino;Barcelona;Barcelona;2;20;0;10;JavaScript
sp-miguel-ibero;Barcelona, Catalunya;Barcelona;1;20;0;3;HTML
cpardos;Barcelona;Barcelona;0;20;0;0;R
alxmllr;Barcelona, Spain;Barcelona;0;20;0;3;Java
seinman;Barcelona, Spain;Barcelona;0;20;2;0;R and Jupyter Notebook
marcgascon;Barcelona;Barcelona;0;20;0;0;Ruby
dann41;Barcelona;Barcelona;0;19;0;1;Java and JavaScript
vittorio-togliatti;Barcelona;Barcelona;0;19;0;1;Java
ALEJANDROJ19;Barcelona;Barcelona;2;19;1;6;Erlang
trico;Barcelona, Spain;Barcelona;4;19;8;72;Ruby
pespunya;Girona;Gerona;0;19;0;0;HTML
0xroot;Barcelona;Barcelona;66;19;61;69;C
joaoqalves;Barcelona, Catalunya;Barcelona;34;19;19;190;Java
doliveras;Catalunya;Catalunya;0;19;0;0;
jaumeramos;Tortosa, Catalunya;Catalunya;4;19;6;0;HTML
tamarinda;Barcelona;Barcelona;4;19;4;5;Objective-C
fazeaction;barcelona;Barcelona;20;19;20;11;JavaScript
subzeta;Barcelona;Barcelona;2;19;5;2;PHP
juanre;Barcelona;Barcelona;9;19;98;11;Python
ddcesare;Barcelona;Barcelona;5;19;0;10;JavaScript
huorswords;Barcelona;Barcelona;1;19;0;7;C#
Jaysom;Barcelona;Barcelona;4;19;0;0;HTML
asilvestre;Barcelona;Barcelona;1;19;13;5;Haskell
olegmorajko;Barcelona, Spain;Barcelona;2;19;0;2;
bdolmo;Barcelona, Spain;Barcelona;0;19;0;0;C
davidmles;Barcelona;Barcelona;5;19;9;0;Ruby
zazoomauro;Barcelona;Barcelona;11;18;13;22;PHP
miceno;Barcelona, Spain;Barcelona;2;18;13;33;JavaScript
sergi413;Barcelona;Barcelona;1;18;0;0;CSS
drocera;Barcelona;Barcelona;5;18;0;39;
iwokloco;Barcelona;Barcelona;2;18;2;1;HTML
pballart;Barcelona;Barcelona;3;18;1;9;Objective-C
cbutakoff;Barcelona;Barcelona;0;18;0;0;C
maddeveloper48;Girona,Spain;Gerona;0;18;0;0;JavaScript
davidrv;Girona;Gerona;14;18;2;142;Ruby
markelg;Barcelona;Barcelona;1;18;3;10;Python
srodrb;Barcelona;Barcelona;1;18;1;5;C
alecuba16;Barcelona, Spain;Barcelona;0;18;0;0;Makefile
juandiegoles;Barcelona;Barcelona;1;18;0;0;CSS
ilaro-org;barcelona;Barcelona;0;18;0;0;Python
MiguelPF;Barcelona, Spain;Barcelona;6;18;4;53;C++
CesarBiker;Catalonia;Catalunya;2;18;0;1;HTML
ramonpoca;Barcelona;Barcelona;4;18;91;12;Shell
jordi9;Barcelona;Barcelona;7;18;2;33;JavaScript
cescobedo;Barcelona, Spain;Barcelona;0;18;2;0;PHP
elementh;Barcelona, Spain;Barcelona;1;18;0;5;CSS
jjhidalgo;Barcelona, Spain;Barcelona;2;18;0;1;Python
fernandoabcampos;Barcelona, Spain;Barcelona;0;18;0;5;Java
pinki145;Barcelona;Barcelona;1;18;0;0;
wagerlabs;Barcelona, Spain;Barcelona;121;18;69;122;C
jlopex;Barcelona;Barcelona;6;18;17;10;Shell
davidguardiola;Barcelona;Barcelona;0;18;0;2;JavaScript
lienbcn;Barcelona;Barcelona;6;18;4;11;JavaScript
slipszenko;Barcelona;Barcelona;3;18;2;29;JavaScript
mob1970;Sant Cugat del Vallès (Barcelona);Barcelona;2;18;8;10;Ruby
JosepSampe;Tarragona;Tarragona;0;18;0;0;
lombartec;Barcelona;Barcelona;17;17;2;295;PHP
mayocaballero;Barcelona;Barcelona;0;17;0;0;CSS
oricha;Barcelona;Barcelona;1;17;0;0;Java
Huespal;Barcelona;Barcelona;4;17;0;1;JavaScript
ainformatico;Barcelona, Spain;Barcelona;30;17;95;85;JavaScript
korgogro;Barcelona;Barcelona;1;17;0;0;C and C++
alastaire61;Barcelona - Spain;Barcelona;0;17;0;0;
stefanacin;Barcelona;Barcelona;5;17;0;90;ApacheConf
harryngh;Barcelona, Spain;Barcelona;0;17;2;3;JavaScript
didvae;Barcelona;Barcelona;1;17;0;0;Java
jaranega;Barcelona;Barcelona;4;17;0;11;CSS
renerubio;Barcelona;Barcelona;3;17;1;2;JavaScript
salmar;Barcelona, Spain;Barcelona;42;17;160;7;Java
cginer;Barcelona;Barcelona;0;17;1;2;R
webeng;Barcelona/Edinburgh;Barcelona;3;17;4;154;Python
ilammens;Barcelona;Barcelona;2;17;0;0;C++ and Objective-C
pintobikez;Barcelona;Barcelona;0;17;3;1;PHP
aalcvr;Barcelona;Barcelona;0;17;0;0;Java
AitorRodriguez990;Barcelona;Barcelona;1;17;0;10;
aralroca;Barcelona;Barcelona;1;17;0;6;CSS
keur;Barcelona;Barcelona;0;17;0;0;C++
rafaduran;Barcelona, Catalonia, Spain;Barcelona;6;17;34;100;Python
rcrehuet;Barcelona;Barcelona;0;17;1;8;Python
cinefilo;Barcelona, Spain;Barcelona;2;17;2;14;JavaScript
arnauti;Barcelona, Spain;Barcelona;8;17;0;2;Ruby
robertobarreda;Barcelona, Catalunya;Catalunya;12;17;6;198;Python
aplcat;Tarragona, Catalonia;Catalunya;0;17;0;0;HTML
aobiols;Catalonia;Catalunya;0;17;0;0;R and HTML
jaumemk;Manlleu, Catalunya;Catalunya;4;17;0;32;CSS
santiperez;Barcelona;Barcelona;8;16;11;8;JavaScript
jlpoveda;Barcelona;Barcelona;9;16;5;21;PHP
philippebernou;Barcelona;Barcelona;0;16;0;0;R
yuraksisa;Barcelona, Spain;Barcelona;2;16;41;47;Ruby
rgalindo33;Barcelona;Barcelona;7;16;1;8;Ruby
jcampana;Girona;Gerona;2;16;1;177;CSS
jonathan-roper;Barcelona, Spain;Barcelona;9;16;24;5;Shell
RedRudeBoy;Barcelona;Barcelona;5;16;2;58;JavaScript
bichotll;Barcelona;Barcelona;17;16;151;264;JavaScript
odelrio;Barcelona;Barcelona;2;16;0;6;CSS
griera;Barcelona, Catalunya;Barcelona;5;16;1;182;Shell
sergigracia;Barcelona;Barcelona;18;16;95;46;Ruby
jordi122;Barcelona;Barcelona;0;16;0;1;C++
mijailhernandez;BARCELONA;Barcelona;0;16;0;0;Arduino
hborras;Barcelona;Barcelona;6;16;0;5;PHP
ixiam;Barcelona;Barcelona;2;16;2;1;PHP
atrilla;Barcelona;Barcelona;10;16;138;37;C++
marivipelaez;Barcelona;Barcelona;0;16;2;7;Python
didacs;Barcelona;Barcelona;0;16;0;3;Python and R
albertmmtt;Barcelona;Barcelona;0;16;0;1;Python
jaquol;Barcelona;Barcelona;0;16;1;0;Python
jvalduvieco;Barcelona;Barcelona;26;16;15;14;C
sergigrau;Barcelona, Catalonia, Spain;Barcelona;6;16;0;0;HTML
tsunehito;Barcelona, Spain;Barcelona;2;16;0;0;C
Arcontus;Barcelona, Spain;Barcelona;0;16;2;1;Python
valigula;Barcelona;Barcelona;0;16;0;0;Python
camilb;Barcelona, Spain;Barcelona;4;16;1;85;Shell
xqueralt;Barcelona;Barcelona;13;16;1;1;Python
Neithar;Barcelona;Barcelona;0;16;0;0;JavaScript
hbarriuso;Barcelona;Barcelona;0;16;1;1;Clojure
Jsauc;Slate Hill, NY / Barcelona, Spain;Barcelona;0;16;1;4;CSS
SVMarshall;Barcelona, Catalonia;Barcelona;0;16;2;1;Python
magaliboada;Barcelona;Barcelona;2;16;1;0;Java and HTML
alexbarcelo;Barcelona, Spain;Barcelona;1;16;5;5;Shell
phylophyl;Barcelona;Barcelona;4;16;1;2;CSS
miguelRivero;Barcelona;Barcelona;1;16;0;11;CSS
ealcaniz;Barcelona;Barcelona;3;16;1;13;Python
snamor;Barcelona;Barcelona;5;16;0;4;PHP
ealvarezdelacampa;Barcelona, Spain;Barcelona;1;16;0;1;C# and TeX
fitigf15;Barcelona;Barcelona;4;16;0;3;C++
xavi-rp;Catalonia;Catalunya;0;15;0;0;R
albertnavas;Barcelona;Barcelona;13;15;9;17;CSS
jcarlosrga;Barcelona;Barcelona;1;15;0;1;Python
vmontala;Tarragona, Spain;Tarragona;3;15;0;2;CSS
maguri;Tarragona;Tarragona;0;15;0;0;CSS
xavisuau;Barcelona;Barcelona;0;15;0;1;Batchfile
sebasto7;Barcelona;Barcelona;0;15;0;0;
Cobo3;Barcelona;Barcelona;0;15;0;0;C# and ASP
noe6600;Barcelona;Barcelona;3;15;2;4;Java and PHP
egiralt;Barcelona;Barcelona;0;15;1;0;PHP
juanangosto;Barcelona;Barcelona;2;15;0;55;PHP
gilserrap;Barcelona;Barcelona;13;15;7;151;Ruby
xaviermartinezf;Barcelona, Spain;Barcelona;9;15;2;36;JavaScript
MagFer;Barcelona;Barcelona;0;15;2;0;Objective-C
claudix;Barcelona;Barcelona;1;15;0;1;C
ekros;Barcelona, Spain;Barcelona;2;15;2;8;JavaScript
davidrojo;Barcelona;Barcelona;0;15;0;0;JavaScript and PHP
jcapde87;Barcelona;Barcelona;1;15;0;0;Python
adi182;Manchester / HK / Barcelona / NYC;Barcelona;0;15;0;0;HTML
marc280492;Catalonia;Catalunya;0;15;0;0;
Gaucho-9;Girona, Spain;Gerona;2;15;0;3;Swift
sikanrong;Barcelona, Spain;Barcelona;2;15;3;2;Ruby
davidgaya;Barcelona;Barcelona;8;15;27;50;Ruby
felixcarmona;Barcelona (Spain);Barcelona;23;15;19;18;Python
DanielRomanMartinez;Barcelona;Barcelona;0;15;0;0;ActionScript
LuisResco;Barcelona, Spain;Barcelona;0;15;0;0;JavaScript and HTML
thecheshirecat;Barcelona, Spain;Barcelona;0;15;1;1;CSS
edumolins;Barcelona;Barcelona;1;15;0;0;Java
lucacerone;Barcelona, Catalunya, Spain;Barcelona;2;15;1;45;Python
anomalia;Barcelona;Barcelona;0;15;0;2;CSS
pitarch;Barcelona;Barcelona;0;15;0;0;ApacheConf
ramoncisternas;Barcelona - Spain;Barcelona;0;15;0;0;PHP
rodriguezismael;Rubi, barcelona;Barcelona;3;15;0;0;C++
cristobalcastilla;Barcelona;Barcelona;0;15;0;5;CSS
riverole;Barcelona;Barcelona;0;15;0;0;R
SntsDev;Barcelona;Barcelona;1;15;0;1;ASP
xDavidLeon;Barcelona;Barcelona;3;15;0;11;C#
fpraderio;Barcelona;Barcelona;1;15;0;0;HTML
omascaros;Palafrugell, Girona;Gerona;1;14;0;0;CSS
xmontero;Barcelona;Barcelona;2;14;1;0;PHP
jmendezv;Barcelona;Barcelona;0;14;0;0;HTML
miguelbernadi;Barcelona, Spain;Barcelona;3;14;13;7;C++
carlesalonso;Mataró, Barcelona, Spain;Barcelona;3;14;1;0;C#
lmsp;Barcelona;Barcelona;1;14;0;0;C and C++
datapythonista;Barcelona;Barcelona;0;14;0;0;Python
DoHITB;Lleida;Lleida;1;14;0;0;PHP
adriangibanelbtactic;LLeida, Spain;Lleida;4;14;15;0;Shell
mariavilaro;Sort,Lleida,Spain;Lleida;1;14;0;4;JavaScript
albcarreras;Barcelona;Barcelona;3;14;4;4;C#
jhancarlosmj;Barcelona;Barcelona;5;14;0;2;Java
bvis;Barcelona;Barcelona;15;14;0;3;Puppet
jromero86;Barcelona;Barcelona;4;14;1;3;PHP
albert-gonzalez;Barcelona;Barcelona;5;14;14;5;JavaScript
cbr4yan;Barcelona, Spain;Barcelona;0;14;0;1;CSS and HTML
estevejm;Barcelona;Barcelona;1;14;0;19;CSS
Suryavarman;Barcelona;Barcelona;0;14;0;0;C++
z4m0;Barcelona, Catalunya;Barcelona;4;14;2;38;JavaScript
edgarweto;Barcelona;Barcelona;6;14;0;96;JavaScript and CSS
oscarmarinmiro;Barcelona;Barcelona;10;14;7;23;JavaScript
SSLune;Barcelona;Barcelona;0;14;0;0;Java
opengeekv2;Barcelona;Barcelona;0;14;0;2;Java
natanverdes;Barcelona;Barcelona;9;14;0;23;JavaScript
borxnagu;Barcelona;Barcelona;0;14;0;1;CSS
albarin;Barcelona;Barcelona;4;14;2;2;CSS
jfeliu;Barcelona;Barcelona;0;14;0;1;Python and VimL
netmanito;Barcelona;Barcelona;1;14;0;3;Shell
alexthewilde;Barcelona;Barcelona;4;14;9;36;JavaScript
mgarciaguerrero;Barcelona, Catalonia;Barcelona;0;14;0;43;Java
AlexBruch;Barcelona;Barcelona;0;14;0;0;Java
dayalav;Tarragona, Spain;Tarragona;0;14;2;4;JavaScript
grupurv;Tarragona;Tarragona;0;14;0;0;Java
sersajar;Reus - Catalunya - Spain;Catalunya;0;14;0;0;CSS
Elph;Manresa, Catalonia;Catalunya;1;14;0;9;JavaScript
cristinaserrano;Barcelona (SPAIN);Barcelona;0;14;0;0;R
celeduc;Barcelona, Spain;Barcelona;32;13;6;92;Ruby
megamarc;Barcelona, Spain;Barcelona;0;13;8;0;Batchfile
DaniUPC;Barcelona, Catalunya;Barcelona;0;13;0;0;Java
oskarizu;Barcelona, Spain;Barcelona;11;13;0;56;Ruby
albegomez;Barcelona;Barcelona;0;13;2;1;C#
jaragones;Barcelona (Catalonia);Barcelona;1;13;1;2;Objective-C
jlopezsi;Bellaterra (Cerdanyola del Vallès), Barcelona, Spain;Barcelona;0;13;0;0;R
jordinebot;Barcelona, CT;Barcelona;2;13;0;31;JavaScript
elmimmo;Barcelona, Spain;Barcelona;5;13;4;62;Objective-C
vpascual;Barcelona;Barcelona;12;13;4;38;JavaScript
orlanmarty;Barcelona;Barcelona;3;13;1;34;CSS
borjavaillo;Barcelona;Barcelona;1;13;0;0;Python
richigallego;Barcelona;Barcelona;0;13;0;0;HTML
dacbes;Barberá del valles, Barcelona;Barcelona;0;13;0;0;PowerShell and Shell
arnaugm;Barcelona;Barcelona;2;13;1;6;PHP
goda87;Barcelona;Barcelona;2;13;0;1;Java
bbwebconsult;Barcelona;Barcelona;2;13;0;0;PHP
tobytf;Barcelona;Barcelona;1;13;0;0;Python and Ruby
ventayol;Catalonia;Catalunya;5;13;0;31;Objective-C
oriolrd;Catalunya;Catalunya;0;13;0;3;Python
XusBadia;Callus, Catalonia;Catalunya;1;13;0;81;HTML
ichalfachrizal;catalonia,spanyol;Catalunya;11;13;0;0;C# and Java
valeriodimatteo;Barcelona, Spain;Barcelona;0;13;1;0;Java and JavaScript
mateullas;Lleida;Lleida;0;13;0;0;CSS
dgarceran;Barcelona, Spain;Barcelona;4;13;1;2;Batchfile
gsietsetb;Barcelona;Barcelona;2;13;1;1;C
vickyvou;Barcelona, Spain;Barcelona;2;13;1;1;TeX
Eskatrem;Barcelona;Barcelona;8;13;5;40;Clojure
fevsea;Barcelona;Barcelona;0;13;0;6;Makefile
robinsk1;Barcelona;Barcelona;2;13;9;90;Ruby
avallesalas;Barcelona;Barcelona;0;13;0;1;Shell
mrzard;Barcelona;Barcelona;20;13;10;17;PHP
ejrope;Barcelona (Catalonia - Spain);Barcelona;3;13;0;28;Java
ahfeel;Barcelona, Spain;Barcelona;8;13;15;22;PHP
abiggemann;Barcelona;Barcelona;2;13;0;0;Batchfile
dfvalero;Barcelona;Barcelona;4;13;2;9;JavaScript
polcolomer;Barcelona;Barcelona;5;13;6;5;C
radarnex;Barcelona, Spain;Barcelona;0;13;1;2;Python and Shell
ivanaldavert;Barcelona;Barcelona;1;13;0;0;CSS
nevillegallimore;Barcelona, Spain;Barcelona;0;13;0;7;HTML
Hyunk3l;Barcelona;Barcelona;1;12;3;46;PHP
roig;Barcelona;Barcelona;4;12;5;12;C++
pratipo;barcelona, spain;Barcelona;7;12;6;10;C++
dpcat237;Barcelona, Spain;Barcelona;17;12;3;117;Shell
danielsequeira;Barcelona;Barcelona;3;12;0;3;Java
brutuscat;Barcelona;Barcelona;25;12;37;208;Ruby
wtebbens;Amsterdam/Barcelona;Barcelona;6;12;2;14;JavaScript
zigotica;Barcelona;Barcelona;27;12;43;62;JavaScript
cor9003;Barcelona;Barcelona;0;12;0;0;CSS
malefikh;Barcelona;Barcelona;0;12;0;0;CSS
Seix;Barcelona, Spain;Barcelona;3;12;0;0;ASP
afeherc;Barcelona;Barcelona;1;12;0;1;ApacheConf
jlainezs;Barcelona;Barcelona;0;12;0;1;CSS
golcinab;Barcelona, Spain;Barcelona;0;12;0;0;
xocru;Barcelona;Barcelona;4;12;0;6;CSS
TaVit0;Barcelona;Barcelona;2;12;4;0;C++
rajmeenacse;Tokyo/Barcelona;Barcelona;2;12;0;4;Ruby
coboshm;Barcelona;Barcelona;3;12;0;0;C++
roctoll;Barcelona;Barcelona;0;12;0;0;PHP
avperez;Barcelona;Barcelona;0;12;0;0;Jupyter Notebook
victorAlvarez;Barcelona, Spain;Barcelona;2;12;0;0;CSS
bike-bill;Barcelona;Barcelona;5;12;2;11;Shell
matiasmenker;Barcelona;Barcelona;1;12;0;5;JavaScript
xavi-reloaded;Barcelona;Barcelona;8;12;3;10;JavaScript
oscarraigscmspain;Barcelona, (Catalonia);Barcelona;2;12;0;8;Java and Shell
robmosca;Barcelona, Spain;Barcelona;1;12;0;2;HTML
Jordira;Barcelona;Barcelona;1;12;0;0;R and HTML
iamsanti;Barcelona;Barcelona;0;12;2;0;R
aperezg;Barcelona, Spain;Barcelona;0;12;0;1;Ruby
davidgnin;Barcelona;Barcelona;1;12;0;0;CSS
poteirard;Barcelona;Barcelona;2;12;0;2;PHP
peresleguine;Barcelona;Barcelona;12;12;40;93;CoffeeScript
ncalvet;Banyoles, Catalonia;Catalunya;2;12;0;0;
gillesmateu;Catalunya;Catalunya;2;12;1;23;Ruby
SrFlipFlop;Catalonia;Catalunya;1;12;0;0;Python and Java
dgisbert;Cardedeu, Catalonia;Catalunya;0;12;0;0;Java
skilla;Barcelona, Spain;Barcelona;1;12;1;2;PHP and CSS
ycasasgonzalez;Barcelona;Barcelona;1;12;0;0;JavaScript and CSS
colinkingswood;Barcelona;Barcelona;1;12;0;2;Python and Perl
fjavier-moreno;Barcelona;Barcelona;1;12;0;0;PHP
jrodriguezg;Tarragona, Spain;Tarragona;1;12;0;0;Java
studi7;Tarragona;Tarragona;0;12;1;2;CSS
sarguinsson;Girona;Gerona;0;12;0;0;R
jongurutz;Girona;Gerona;0;12;0;0;HTML
marclr;Girona;Gerona;7;12;2;26;JavaScript
ivanrdgc;Lleida, Spain;Lleida;0;12;0;0;Java and Python
ivannpaz;Barcelona;Barcelona;11;12;6;201;PHP
taspapak;Barcelona;Barcelona;1;11;0;0;Python
pasqualguerrero;Barcelona;Barcelona;1;11;0;6;CSS
javiel;Barcelona;Barcelona;1;11;1;0;CSS
liopic;Barcelona;Barcelona;1;11;1;15;PHP
enriqueto;Barcelona;Barcelona;0;11;0;5;ActionScript
egamonal;Barcelona, Catalonia;Barcelona;10;11;1;1;CSS
joffrey92;Barcelona,ES;Barcelona;1;11;0;0;Shell
ejgutierrez74;Lleida;Lleida;2;11;0;1;Java
xaviaracil;Barcelona;Barcelona;4;11;5;89;JavaScript
plmarcelo;Barcelona;Barcelona;1;11;1;5;PHP
rogercampos;Barcelona;Barcelona;32;11;74;169;Ruby
kailn;Barcelona, Spain;Barcelona;0;11;0;1;C#
danielramirezmartin;Barcelona;Barcelona;1;11;0;1;CSS
xbeumala;Barcelona;Barcelona;2;11;3;11;Java
fleveque;Cubelles, Garraf, Barcelona;Barcelona;4;11;371;50;Ruby
diekus;Barcelona;Barcelona;6;11;3;4;CSS
cubometa;Barcelona;Barcelona;2;11;0;3;C
spayder;Barcelona, SPAIN;Barcelona;1;11;0;4;ApacheConf
martibosch;Barcelona;Barcelona;1;11;0;0;CSS
igochan;Barcelona;Barcelona;1;11;0;0;CSS
andresberrios;Barcelona;Barcelona;3;11;4;14;JavaScript
carlosrobles;Dubai - Hong Kong - Manila - London - Barcelona;Barcelona;0;11;3;13;Java
IN2felipepozo;Barcelona;Barcelona;1;11;1;1;HTML
pgarriga;Vidreres, Girona, Catalunya;Gerona;0;11;0;20;
miguelmossa;Barcelona;Barcelona;1;11;0;2;R and TeX
jrdi;Barcelona;Barcelona;21;11;25;45;Ruby
StateX;Barcelona;Barcelona;9;11;4;1;Python and Tcl
obfuscatedgeek;Barcelona, Spain;Barcelona;3;11;2;5;JavaScript
Solero93;Barcelona;Barcelona;2;11;1;15;Java
rmiguel1985;Barcelona;Barcelona;0;11;0;0;Python
jdcastillor;Barcelona;Barcelona;0;11;0;0;JavaScript and PHP
maariasb;Barcelona, Spain;Barcelona;0;11;0;2;PHP
hmoragrega;Barcelona;Barcelona;2;11;0;1;HTML
claudiomerino;Santiago de Chile, Buenos Aires, Barcelona;Barcelona;2;11;0;1;CSS
sergiosusa;Barcelona, España;Barcelona;3;11;0;1;PHP
lucasvc;Barcelona, Catalonia, Spain;Barcelona;2;11;0;5;Java
VictorPurMar;Barcelona, Spain;Barcelona;3;11;0;10;Java
jolivepetrus;BARCELONA;Barcelona;0;11;0;0;
rashgaroc;Platja d'Aro (Girona);Gerona;0;11;0;0;HTML and JavaScript
gridchin;Barcelona, España;Barcelona;4;11;2;20;CSS
lapicateclas;Barcelona;Barcelona;0;11;0;0;HTML
ismaelresp;Barcelona, Spain;Barcelona;0;11;0;1;Python
cjm1327;Terrassa, Barcelona;Barcelona;1;11;0;0;HTML
andresin87;Barcelona;Barcelona;2;11;1;23;JavaScript
jcornide;Barcelona;Barcelona;3;11;0;0;
aleixrvr;Barcelona;Barcelona;5;11;0;0;R
rafathefull;Bigues i Riells, Barcelona, Spain;Barcelona;4;11;7;4;Java
Mahidur;Barcelona, Spain;Barcelona;0;10;0;0;HTML
pipo02mix;Tarragona;Tarragona;3;10;5;21;JavaScript and PHP
Rusca8;Tordera, Catalonia;Catalunya;1;10;0;1;C++ and Java
Ignasimg;Catalonia;Catalunya;1;10;0;8;PHP
helenabantula;Barcelona;Barcelona;1;10;0;0;C
arturgs;Barcelona;Barcelona;0;10;0;0;
jordigil;Barcelona, Spain;Barcelona;0;10;2;4;HTML
adosaiguas;Rubí, Barcelona, Espanya;Barcelona;4;10;1;18;PHP
artjimlop;Barcelona, Spain;Barcelona;3;10;1;6;Java
guillemmateos;Sunny Barcelona;Barcelona;0;10;2;3;CSS
Andergraw;Barcelona;Barcelona;0;10;0;8;JavaScript
zwollander;Barcelona;Barcelona;0;10;2;2;CSS
Ivi94;Barcelona;Barcelona;0;10;0;0;CSS
MarcosAguayo;Barcelona;Barcelona;14;10;12;35;C
sergiwf;barcelona;Barcelona;0;10;0;0;JavaScript
mamorosdev;Barcelona;Barcelona;0;10;0;0;HTML
zonzamas;Barcelona, Spain;Barcelona;8;10;1;4;Ruby
massens;Barcelona;Barcelona;1;10;0;0;Ruby
LMDavid;Barcelona, Spain;Barcelona;0;10;0;3;C
jlerida;Lleida;Lleida;1;10;0;0;C
JesConsuegra;Olivella, (Barcelona) - SPAIN;Barcelona;0;10;0;3;Assembly and Visual Basic
nealobrien;London and Barcelona;Barcelona;0;10;1;5;Batchfile
martirenom;Barcelona;Barcelona;1;10;0;1;
Rafa350;Barcelona, SPAIN;Barcelona;0;10;0;0;Eagle
devloe;Barcelona;Barcelona;0;10;0;208;PHP
rubenpla-develop;Barcelona, Spain.;Barcelona;5;10;14;17;Java
jpuigde;Terrassa,Catalonia,Spain;Catalunya;2;10;1;1;R
brianjimenez;Barcelona;Barcelona;4;10;4;1;Python
luvacu;Barcelona, Spain;Barcelona;1;10;0;137;Objective-C
CaminsMakers;Barcelona;Barcelona;0;10;0;0;
r01010010;Barcelona;Barcelona;11;10;1;8;JavaScript
jse1978;Barcelona;Barcelona;0;10;0;0;CSS
maartenklijnstra;Barcelona;Barcelona;0;10;0;0;
